,id,rated,created_at,last_move_at,turns,white_id,white_rating,black_id,black_rating,moves
3310,NNttYDJc,True,1464330000000.0,1464330000000.0,131,hossein90,1966,o-king-o,1797,e4 e6 d4 d6 Nf3 Nc6 c4 Be7 Nc3 e5 d5 Nb8 h3 c6 Bd3 cxd5 exd5 Na6 a3 Nc5 Be2 Qb6 b4 Nd7 Be3 Qc7 Nb5 Qd8 Nxa7 b6 Nc6 Qc7 O-O e4 Nfd4 Ne5 Bf4 Nxc6 Nxc6 Bb7 Nxe7 Qxe7 Qd4 Nf6 Qxb6 Ra6 Qd4 O-O Bg5 h6 Bxf6 gxf6 c5 dxc5 Qxc5 Qxc5 bxc5 Ra5 c6 Ba8 Rfd1 Rd8 Bc4 Rc5 Rac1 Bxc6 dxc6 Rxd1+ Rxd1 Rxc4 a4 Rxa4 c7 Rc4 Rd8+ Kg7 c8=Q Rxc8 Rxc8 Kg6 f3 e3 Re8 Kf5 Rxe3 Kf4 Kf2 f5 g3+ Kg5 h4+ Kh5 Re5 Kg6 Ke3 f6 Rd5 h5 Kf4 Kh6 Kxf5 Kg7 Rd7+ Kh6 Rd8 Kg7 g4 hxg4 fxg4 Kf7 h5 Kg7 Rd7+ Kh6 Rd6 Kg7 Rxf6 Kh7 g5 Kg7 h6+ Kh7 Rf7+ Kg8 g6 Kh8 Kf6 Kg8 Ra7 Kh8 Ra8#
3311,Zj6afVMU,True,1397457519988.0,1397458406229.0,70,chp-3,1500,vladimir-kramnik-1,1701,e4 e6 e5 d6 Qe2 dxe5 Qxe5 Nc6 Qb5 a6 Qb3 Nd4 Qd3 Nf6 c3 Nc6 Qxd8+ Nxd8 Na3 Nc6 Nc4 e5 Nf3 Bd6 Nxd6+ cxd6 Ng5 O-O Bc4 d5 Bb3 h6 Nf3 e4 Nd4 Nxd4 cxd4 Be6 O-O Rac8 f3 b5 d3 exd3 f4 Ne4 f5 Bd7 Bf4 Bxf5 Bxd5 Rfd8 Bb7 Rc2 Bxa6 Rxb2 Bc7 Rd5 Rfb1 Rxb1+ Rxb1 Rxd4 Rxb5 d2 Rb8+ Kh7 Be2 d1=Q+ Bxd1 Rxd1#
3312,eiqYU4gu,True,1497572698232.0,1497574432413.0,83,yoursister69,1416,mathu21345,1511,e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nf6 d3 d6 Bg5 O-O Bxc6 bxc6 d4 exd4 cxd4 Bb6 Qc2 Re8 O-O Qd7 Bxf6 gxf6 Re1 Bb7 Nbd2 c5 d5 c6 dxc6 Bxc6 Nh4 Qg4 Nf5 Kh8 f3 Qf4 g3 Qe5 Nc4 Qe6 Ncxd6 Red8 Red1 c4+ Kg2 Bc5 Nxc4 Rxd1 Rxd1 Bb5 b3 Rc8 Ncd6 Bxd6 Nxd6 Rxc2+ Kg1 Be2 Rd4 Rc1+ Kf2 Ba6 Nf5 Rf1+ Ke3 Re1+ Kf2 Re2+ Kg1 Qb6 Kh1 Rxa2 Rd6 Ra1+ Kg2 Qg1+ Kh3 Bf1+ Kg4 Qxh2 Rd8#
3313,z4OH5yBf,True,1458680000000.0,1458680000000.0,80,ahmedgomez,1450,mahmoud_safyan,1649,e4 e5 d4 Nc6 d5 Nd4 c3 Qh4 cxd4 Qxe4+ Be2 Qxg2 Bf3 Bb4+ Bd2 Bxd2+ Nxd2 Qg6 Nc4 e4 Be2 Qg2 Bf3 exf3 Qxf3 Qxf3 Nxf3 Nf6 O-O Nxd5 Nfe5 b6 Rfe1 O-O Ne3 Bb7 Nxd5 Bxd5 Nxd7 Rfd8 Ne5 f6 Ng4 Bf3 Ne3 Rxd4 Rac1 c5 b3 Rd3 h4 Rd4 Nf5 Rg4+ Kh2 Rg2+ Kh3 Rxf2 Ne7+ Kf7 Nf5 Bg2+ Kg3 Rxa2 Re7+ Kf8 Rxg7 Be4 Rxh7 Bxf5 Rh6 Kg7 Rh5 Kg6 Rxf5 Kxf5 h5 Rg8+ Kh4 Rh2#
3314,HnQZi0ZS,True,1473370000000.0,1473370000000.0,73,jackelperro65,2038,pink-flower,1957,e4 e5 Bc4 Nf6 d3 h6 h3 Bc5 Nf3 d6 Nc3 Be6 Nd5 Nc6 a3 Nd4 Nh2 c6 Nxf6+ Qxf6 O-O Bxc4 dxc4 Rd8 c3 Ne6 Be3 Bb6 b4 O-O Qg4 d5 c5 Bc7 exd5 cxd5 Bd2 d4 Qe4 Qe7 Qxb7 e4 Qxe4 f5 Qf3 dxc3 Qxc3 Ng5 Bxg5 Qxg5 Qc4+ Kh8 Nf3 Qf6 Rae1 g5 Re6 Qg7 Nd4 Rxd4 Rxh6+ Qxh6 Qxd4+ Kh7 Re1 Qg7 Qd5 Rd8 Qxf5+ Kh6 Re6+ Kh5 Qg4#
3315,cN8DzzoF,True,1468880000000.0,1468880000000.0,25,aubb,1748,blokh1n,1216,c4 Nc6 Nc3 b6 d4 e5 d5 Nce7 e4 c6 f4 cxd5 exd5 b5 fxe5 bxc4 Bxc4 f6 d6 Nf5 Qf3 Nh4 Qf2 fxe5 Qf7#
3316,3HObSO6y,False,1485410000000.0,1485420000000.0,58,meilong,1366,king5891,1400,e4 b6 f4 Bb7 d3 Nf6 Be3 e6 Nd2 g6 c4 Bg7 e5 Nh5 g3 Na6 Ngf3 c5 g4 Nxf4 Bxf4 f6 Qe2 fxe5 Bxe5 Bxf3 Nxf3 Bxe5 Qxe5 Rf8 Bg2 Nb4 O-O Nxd3 Qc3 Nf4 Ne5 Ne2+ Kh1 Nxc3 Rxf8+ Kxf8 Bxa8 Qxa8+ Kg1 Ne2+ Kf2 Qe4 Nxd7+ Ke7 Nb8 Qxc4 Nc6+ Kf8 Rf1 Nf4 Ke1 Qe2#
3317,MmrCkRzM,True,1503058948561.0,1503059620523.0,53,sergeiv011988,1389,zmijazmaj123,1392,d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 Nxd5 exd5 e3 a6 Nf3 f6 Bd3 Nc6 O-O Bd6 Re1 O-O e4 Re8 exd5 Rxe1+ Qxe1 Bb4 Qe4 g6 dxc6 bxc6 Qxc6 Bd7 Qc4+ Kg7 Qxb4 Rb8 Qd2 g5 h4 h6 d5 Bg4 Be4 Qe8 Qd4 a5 hxg5 Rb4 Qxf6+ Kg8 gxh6 Rxe4 Qg7#
3318,d00tBEMf,True,1503764977448.0,1503767920208.0,74,vevochi,871,zher0,1701,e4 c5 Bc4 e6 Nf3 Nf6 O-O d5 Bb5+ Bd7 a4 Nxe4 d3 Nd6 Nc3 d4 Ne2 Nc6 Bg5 Be7 Qd2 a6 Bxc6 Bxc6 Ne5 Bxg5 Qd1 Bd5 c3 f6 Ng4 Nf5 c4 Bc6 b3 O-O b4 cxb4 Rb1 a5 c5 Qd5 f3 Ne3 Qd2 Nxg4 Qe1 Ne3 Rf2 Nc2 Qd1 Bxa4 f4 Bh6 Rb2 b3 c6 bxc6 f5 Ne3 Qd2 Nxg2 fxe6 Bxd2 Nf4 Nxf4 Rfxd2 Qxe6 h4 Qg4+ Kf2 Qg2+ Ke1 Qg1#
3319,1SGOVP73,True,1504282356432.0,1504285048058.0,89,dmitrii40,1146,jayaram,1208,e4 e5 d3 Nc6 Nf3 f6 c4 a6 a3 Nd4 Nxd4 exd4 b4 Ne7 Bb2 Nc6 Be2 d6 O-O Ne5 Bxd4 Be7 a4 Bd7 Nc3 c6 c5 dxc5 Bxc5 Bxc5 bxc5 Bg4 Bxg4 Nxg4 Qxg4 Qxd3 Qe6+ Kd8 Rac1 Re8 Rfd1 Rxe6 Rxd3+ Ke7 Rcd1 g5 Rd7+ Ke8 Rxb7 Rd8 Rdb1 Rd4 Rxh7 Rd3 Rb8+ Rd8 Rh8+ Ke7 Rhxd8 Re5 Re8+ Kf7 Rh8 Rxc5 Rb7+ Kg6 Rb3 Kg7 Ra8 Rc4 g4 Rd4 Rxa6 Rd3 Rxc6 Rd4 Rb7+ Kg6 Rbb6 Kf7 Rxf6+ Kg7 Rfc6 Kf7 Rb7+ Kg8 Rc8+ Rd8 Rxd8#
3320,B4dpFqnV,True,1503372482312.0,1503373401512.0,107,bear789,1383,caballo1109,1420,e4 e5 c3 Qh4 Nf3 Qxe4+ Be2 f6 O-O d6 d3 Qg6 Nbd2 Bh3 g3 Bxf1 Bxf1 Nc6 Bg2 Qxd3 Bf1 Qg6 Nc4 Qe4 a4 Nge7 b4 Nf5 Ncd2 Qd5 Bc4 Qxf3 Qxf3 Nfe7 b5 Na5 Ne4 Nxc4 a5 b6 axb6 Nxb6 Nd2 Nbd5 c4 Nb6 Nb3 g6 Ra6 Bg7 Na5 O-O Nc6 Nxc6 Qxc6 Rfc8 Be3 f5 Bxb6 cxb6 Qd5+ Kh8 Qxd6 Rxc4 Ra3 Rc1+ Kg2 Rcc8 f4 exf4 gxf4 Bb2 Re3 Rd8 Qc7 Rd2+ Kg3 Bd4 Re7 Rd3+ Kg2 Rd2+ Kf3 Rd3+ Ke2 Rh3 Qb7 Rxh2+ Kd3 Rd8 Kc4 Rc2+ Kb3 Rc3+ Ka4 Rh3 Rd7 Re8 Rxd4 h5 Qf7 Rc8 Qf6+ Kh7 Rd7+ Kh6 Qg5#
3321,qoVcDKtj,True,1502698392894.0,1502699047994.0,59,sarthakmanna,1821,aziz1353,1620,e4 c6 d4 Qc7 Nf3 Nf6 e5 Nd5 c4 Nb4 a3 N4a6 Nc3 b6 Bd3 d6 Bf4 Nd7 exd6 exd6 O-O Be7 Qe2 Nf6 Bg5 O-O c5 Nb8 Ne4 dxc5 Bxf6 Bxf6 Nxf6+ gxf6 dxc5 b5 Nh4 Qf4 g3 Qg5 Nf3 Qg7 Nd4 Bh3 Rfd1 a5 Qh5 Be6 Nf5 Bxf5 Bxf5 Na6 h4 Nxc5 Rd4 Nb3 Rg4 Qxg4 Qxh7#
3322,X0Iwibm1,True,1502266409559.0,1502267432594.0,62,branconi,2034,lolmens,1645,d4 Nf6 a3 d5 e3 Nc6 Nf3 e6 Nbd2 Bd6 c4 O-O c5 Be7 b4 e5 dxe5 Ng4 Bb2 f6 exf6 Bxf6 Bxf6 Qxf6 h3 Nge5 Be2 Qg6 Kf1 Qf6 Nb3 Be6 Nbd4 a6 Nxc6 Nxc6 Kg1 d4 exd4 Rad8 Kh2 Nxd4 Nxd4 Qf4+ Kg1 Qxf2+ Kh2 Qf4+ Kg1 Qe3+ Kh2 Qe5+ Kg1 Rxd4 Qc2 Qe3+ Kh2 Rf2 Rhf1 Qxh3+ Kg1 Rxg2#
3323,Yg2kT6sJ,False,1493563994148.0,1493565026044.0,65,cjpribanic,1668,slaying_queen,1134,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 d3 d6 Bg5 Bg4 Nd5 Nd4 h3 Bxf3 gxf3 h6 Nxf6+ gxf6 Bh4 Rg8 c3 Ne6 Qb3 Qe7 Qxb7 Rd8 O-O-O Rg2 Rhg1 Rxg1 Rxg1 Ng5 Qc6+ Kf8 Rg3 Bxf2 Bxg5 Bxg3 Bxh6+ Kg8 d4 exd4 cxd4 Rb8 Qd5 Rb4 Bb3 c5 dxc5 dxc5 Be3 Qc7 Kb1 Be5 Bxc5 Rb5 Qa8+ Kg7 Qf8+ Kg6 Be3 a5 Qh6#
3324,IFZCBQa6,True,1492012430022.0,1492013440637.0,92,mazpharaoh,1456,quadroninja,1444,d4 d5 Nc3 Nc6 e4 dxe4 d5 Nb4 Nxe4 Qxd5 Bd3 Nxd3+ cxd3 e5 Nf3 Bg4 Rg1 f5 Qa4+ c6 Qb3 Qxb3 axb3 fxe4 dxe4 Nf6 Nxe5 Bd6 Nc4 Nxe4 f3 Bxh2 Rh1 Bg3+ Kf1 Bxf3 gxf3 O-O Kg2 Ng5 Kxg3 Rxf3+ Kg4 Rxb3 Bxg5 h6 Be7 Re8 Bd6 b5 Ne5 Rxb2 Nd7 Rd8 Rhf1 Rxd7 Rf8+ Kh7 Ba3 Rg2+ Kf3 Rh2 Re1 Rd3+ Kf4 Rxa3 Kf5 Rf2+ Ke5 Rxf8 Kd6 Ra6 Kc5 Rf5+ Kd4 c5+ Kc3 b4+ Kc4 Rb6 Re8 b3 Ra8 b2 Rxa7 b1=Q Ra4 Rb4+ Kc3 Rf3+ Kd2 Rb2#
3325,QWj75Sf1,True,1477473038288.0,1477473471427.0,42,reincheck,1390,justinlew99,1649,e4 c5 Nf3 e6 a3 a6 c3 d5 Be2 dxe4 Qa4+ Bd7 Qxe4 Nc6 Bd1 Nf6 Qh4 Be7 g4 Ne4 g5 Nxg5 Nxg5 Bxg5 Qg4 O-O f4 Bf6 Bc2 g6 f5 exf5 Qf3 Re8+ Kf2 Bh4+ Kg2 Qg5+ Kh3 f4+ Qg4 Qxg4#
3326,yD9GU53S,False,1483210000000.0,1483210000000.0,36,butledge,1249,knight79,1500,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ Bd7 Nxf7 Kxf7 Qf3 Bxb5 Nc3 Bd7 Ne4 Bg4 Qg3 Qxd5 Nxf6 gxf6 Qxg4 Rg8 Qh5+ Ke6 Rg1 Qe4+ Kd1 Rxg2 d3 Rxg1+ Kd2 Qe1#
3327,r63ZoagW,True,1454710000000.0,1454710000000.0,32,straniknochi,1717,elgranmaestro,1640,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Bd3 cxd4 cxd4 Bd7 Qb3 Nxd4 Nxd4 Qxd4 Qxb7 Rc8 Bb5 Rxc1+ Ke2 Rc2+ Kf3 Qxf2+ Kg4 Qxg2+ Kh4 Be7+ Kh5 Qf3#
3328,o6ht4hXV,True,1501878186118.0,1501878626522.0,91,apalin,1890,lavrick,1887,e4 c5 Nf3 d6 c3 Nc6 d4 cxd4 cxd4 e6 Nc3 a6 Be3 b5 a3 Bb7 Be2 Be7 e5 dxe5 Nxe5 Nxe5 dxe5 Qxd1+ Rxd1 Bxg2 Rg1 Bh3 Rxg7 Kf8 Rg3 Bf5 Bd3 Bg6 Be4 b4 Bxa8 bxc3 bxc3 h5 a4 Nh6 Bxh6+ Rxh6 Bb7 Bc2 Ra1 h4 Rg4 Bf5 Rc4 Kg7 Rc7 Rg6 Ke2 Bd8 Rd7 Bb6 Rd6 Rg2 Bxg2 h3 Bb7 Bg4+ f3 Bc5 Rxa6 Bf5 Rc6 Ba7 a5 Bc2 a6 Bb3 Rc7 Bc4+ Kd2 Bb3 Bc8 Bb6 a7 Bxc7 a8=Q Bxe5 Qe4 Bf6 Rg1+ Kf8 Qb4+ Ke8 Rg8#
3329,4fKN5pjS,True,1493139044892.0,1493140137504.0,81,die_uhr,1841,sotrap,1832,d4 e6 c4 d5 Nf3 c5 e3 dxc4 Bxc4 Nf6 O-O cxd4 Qxd4 Bd7 b3 Nc6 Qd3 Be7 Bb2 O-O Nbd2 Nb4 Qc3 Rc8 a3 Nbd5 Qd3 b5 Bxd5 Nxd5 b4 Bf6 Bxf6 Nxf6 Ne5 Nd5 Rac1 f6 Nef3 Bc6 Ne4 Nb6 Qxd8 Rfxd8 Nc5 Bxf3 gxf3 Kf7 Kg2 Nc4 Rc3 Rd5 e4 Rg5+ Kh3 Rd8 f4 Rh5+ Kg3 g5 fxg5 Rxg5+ Kh4 Ne5 f4 Rg4+ Kh3 Rg6 fxe5 Rh6+ Kg2 Rd2+ Kg3 Rhxh2 Rxf6+ Kg7 Nxe6+ Kg8 Rc8+ Rd8 Rxd8#
3330,yjiIZBwZ,True,1498593195874.0,1498593693657.0,43,ashok-arora,1221,hamlex,1095,d4 e6 Nf3 d5 Nc3 Nf6 e3 Bb4 Bd2 Ne4 Nxe4 Bxd2+ Nexd2 O-O Ne5 f6 Ng4 f5 Ne5 c6 Qh5 g6 Qh6 Qb6 Rb1 Qa5 b4 Qxa2 Rd1 Qxc2 Ndf3 Qc3+ Rd2 Qxb4 Ng5 Qb1+ Rd1 Qb4+ Ke2 Qc4+ Kf3 Qc2 Qxh7#
3331,zxlIFVRM,True,1498410836147.0,1498411658891.0,57,noobdude,1616,lgonzaguille,1586,e4 e5 Nf3 Nc6 Bc4 d6 c3 Bd7 O-O Nf6 Re1 h6 a4 a5 h3 g5 d4 exd4 cxd4 Bg7 Nc3 O-O e5 dxe5 dxe5 Ne8 Qe2 Be6 Bxe6 fxe6 Rb1 Nb4 Rd1 Qe7 Ne4 b6 Bd2 Nc2 Bc3 Nb4 Bxb4 Qxb4 b3 Rf4 Rd4 Qe7 Rbd1 Qa3 Qe3 c5 Rd8 Rxd8 Rxd8 Kf8 Nd6 c4 Rxe8#
3332,VjOuMgHi,True,1504140000000.0,1504140000000.0,99,dipset,1485,rascanalg,1519,e4 e5 f3 Bc5 Ne2 Bb6 d4 exd4 Nxd4 Qh4+ g3 Qf6 Nf5 d6 Ne3 Nc6 Nc4 Bg4 Be2 Be6 Nxb6 axb6 Be3 Rxa2 Rxa2 Bxa2 Nc3 Be6 Qa1 Qd8 Bb5 Ne7 Bg5 O-O Qa3 h6 Bf4 Ng6 Be3 Nge5 O-O Na5 Qa4 c6 Be2 Nac4 Bc1 b5 Qa1 d5 b3 Nb6 exd5 Bxd5 Rd1 Qf6 Nxd5 Nxd5 f4 Nd7 Bb2 Qg6 Bd3 Qg4 Be4 N7b6 Rf1 Ne3 Bf3 Qf5 Re1 Nxc2 Be4 Qc5+ Bd4 Qxd4+ Qxd4 Nxe1 Qxb6 Re8 Qd4 c5 Qe3 Nc2 Bh7+ Kf8 Qd2 Nd4 Bd3 Nxb3 Qb2 c4 Bf5 Re1+ Kf2 Rc1 Qa3+ Kg8 Qa8#
3333,eBQhNVnO,True,1499905070605.0,1499905256633.0,26,duckduckfrog,1545,smartduckduckcow,1890,e4 e5 a3 Nf6 f3 Nxe4 fxe4 Qh4+ Ke2 Qxe4+ Kf2 Bc5+ Kg3 Qf4+ Kh3 h5 b4 d5+ g4 hxg4+ Kg2 Qe4+ Kg3 Qxh1 bxc5 Qxh2#
3334,ngD6Pt2d,False,1502330000000.0,1502330000000.0,99,emma-kun,1516,kryptik,1518,e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nf6 e5 Ne4 Bd3 d5 Bxe4 dxe4 Nc3 g6 b3 Bg7 f4 O-O O-O f6 e6 f5 Nce2 Qb6 Bb2 Nc6 c3 Rd8 Kh1 Bxe6 Qe1 Nxd4 Nxd4 Bxd4 cxd4 Rac8 Rd1 Bf7 h3 Rc2 Bc3 Rxa2 Ra1 Rxg2 Kxg2 Bd5 Kg3 Qxb3 Rb1 Qa3 Kh4 b5 Ra1 Qd6 Kg3 Rb8 h4 b4 Rb1 a5 Bd2 Bc4 Rg1 Qxd4 h5 gxh5 Kh4+ Kf7 Qg3 b3 Bc3 Qb6 Qg7+ Ke6 Qe5+ Kd7 Rbd1+ Kc6 Bxa5 Qf2+ Kg5 Rg8+ Kh6 Rg6+ Rxg6+ hxg6 Rc1 b2 Rxc4+ Kb7 Qc7+ Ka6 Rc6+ Kb5 Rb6+ Kxa5 Qa7#
3335,c2BoVvDL,True,1499130000000.0,1499130000000.0,90,christina-a-11,1950,tttony,1926,b4 d5 Nf3 Nc6 b5 Nb8 d4 Nf6 e3 Bf5 c4 dxc4 Bxc4 e6 Nbd2 Bb4 Qb3 Ba5 O-O O-O Ba3 Re8 Be2 Nd5 Nc4 Bb6 Nfe5 Nd7 Nxd7 Qxd7 Bb2 Bg6 a4 a5 bxa6 bxa6 Ne5 Qe7 Nxg6 hxg6 a5 Ba7 Rfc1 Reb8 Qc2 Nb4 Qxc7 Qxc7 Rc6 Qxc6 Rc1 Qa4 Ba1 Qa3 Rf1 Nc2 Bf3 Nxa1 Rd1 Qa2 h4 Rb1 Rxb1 Qxb1+ Kh2 Rc8 Bg4 Bb8+ f4 Rc1 Be2 Rh1+ Kg3 Qe1+ Kf3 Nc2 d5 Qd2 d6 Qxe3+ Kg4 Qxe2+ Kg3 Qe3+ Kg4 Bxd6 g3 Qe2+ Kg5 Be7#
3336,WfELHva1,True,1479320000000.0,1479320000000.0,41,saheb1993,1500,novo16,1260,Nf3 Nc6 Nc3 e5 Ne4 f5 Nc3 Bc5 d4 exd4 Nd5 Rb8 c3 Nh6 cxd4 Bb4+ Nc3 Ng4 h3 Nf6 Bg5 Rf8 Nh4 b6 Nxf5 g6 e4 a5 e5 Nh5 g4 Nxd4 Bxd8 Kxd8 gxh5 gxf5 Qxd4 Bb7 Rd1 Bxh1 Qxd7#
3337,yrFbUYjJ,True,1502033563639.0,1502034736437.0,80,chesswith666,1073,vincent76,1170,d4 d5 c4 Nf6 e3 e6 Nc3 Bb4 Bd2 dxc4 Nge2 Na6 g3 c5 Bg2 cxd4 exd4 Bd6 O-O e5 dxe5 Bxe5 Bg5 Qa5 Bxf6 gxf6 Qa4+ Qxa4 Nxa4 Bd7 b3 cxb3 axb3 Bxa1 Rxa1 f5 Nd4 f4 gxf4 Rg8 Kf1 Rd8 Bxb7 Bh3+ Ke2 Bg4+ Kf1 Rxd4 Re1+ Kf8 Bxa6 Bh3+ Ke2 Re4+ Kd2 Rd4+ Kc3 Rd6 Bb5 Rg4 f5 Rgd4 Kb2 Bxf5 Re5 Rd2+ Ka3 Bc2 h4 a6 Bxa6 Rxa6 h5 Rd3 Kb2 Bxb3 Nc5 Ra2+ Kb1 Rd1#
3338,gYoRXWqm,True,1497210000000.0,1497210000000.0,62,carloshvrt,1333,scorchedturf,1364,e4 c5 d3 d6 Nf3 Nc6 Nc3 e6 Bg5 Be7 Bxe7 Ngxe7 d4 cxd4 Nxd4 Nxd4 Qxd4 e5 Qd3 O-O Qd5 Nxd5 Nxd5 Be6 Bc4 Rc8 b3 f5 f3 fxe4 fxe4 Bxd5 Bxd5+ Kh8 O-O-O Qa5 Bxb7 Rc7 Bd5 h6 Bc4 Qxa2 Rxd6 Qa1+ Kd2 Qxh1 Be2 Qxg2 Kd1 Qxe4 Ra6 Qxc2+ Ke1 Qc3+ Kd1 Rd7+ Rd6 Rxd6+ Bd3 Rxd3+ Ke2 Qd2#
3339,xVzc14aL,False,1504439579503.0,1504440012048.0,96,emiracle,1500,amo_0,1993,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Bg5 O-O Nc3 h6 Bxf6 Qxf6 O-O d6 a3 Bg4 h3 Bxf3 Qxf3 Qxf3 gxf3 Nd4 Rac1 Nxf3+ Kg2 Nd4 b4 Bb6 Nd5 Rfe8 c3 Ne2 Rc2 Nf4+ Kf3 Nxd5 exd5 a5 Ra2 axb4 axb4 Rxa2 Bxa2 Ra8 Bc4 Ra3 Rc1 f5 Kg2 g5 f3 Kg7 Kg3 Kf6 d4 exd4 cxd4 Bxd4 Re1 f4+ Kg4 Be3 b5 Kg6 h4 h5+ Kh3 g4+ fxg4 Bf2+ Kg2 Bxe1 Bd3+ Rxd3 gxh5+ Kxh5 Kf1 Bxh4 b6 cxb6 Ke2 Re3+ Kf1 Kg4 Kg2 Re2+ Kf1 f3 Kg1 Kg3 Kf1 Bf6 Kg1 Re1#
3340,N8vjPKro,True,1499779370509.0,1499780572146.0,80,thegasmask,1340,laira,1567,Nf3 g6 c4 Bg7 d4 b6 d5 Bb7 Nc3 Nf6 Bg5 O-O g3 d6 b4 Nbd7 b5 Nc5 Bg2 Nfe4 O-O Nxc3 Qd2 N3e4 Qe3 Bxa1 Rxa1 Nxg5 Nxg5 a6 Bh3 axb5 cxb5 Bxd5 f4 e6 Bg2 Rxa2 Rxa2 Bxa2 Bc6 Bd5 Bxd5 exd5 Qd4 Ne4 Qxd5 Nxg5 fxg5 Re8 e4 Re5 Qc6 Rxg5 Kg2 Qe7 Qa8+ Kg7 h4 Rxb5 Qa1+ Kg8 Qa8+ Qf8 Qc6 Rc5 Qa4 b5 Qd4 Qe7 Qa1 Qxe4+ Kh3 Qf5+ g4 Qf3+ Kh2 Rc2+ Kg1 Qg2#
3341,O1aeKYVU,True,1496761729502.0,1496762079970.0,45,gtay98,1712,pat222,1598,e4 e6 Nf3 Nf6 e5 Ng4 h3 Nh6 d4 Nf5 Nc3 d5 Bd3 Bb4 Bd2 Nc6 a3 Bxc3 bxc3 O-O O-O h6 g4 Nh4 Nxh4 Qxh4 Qf3 Bd7 c4 f6 cxd5 Nxd4 Qe4 fxe5 Qh7+ Kf7 Bg6+ Ke7 Qxg7+ Kd6 Bb4+ Kxd5 Qxd7+ Kc4 Bd3#
3342,2WXCama5,False,1499140000000.0,1499140000000.0,38,yeaheatdick,1500,christina-a-11,2098,d4 d5 a4 e6 a5 Nf6 e4 dxe4 f4 c5 dxc5 Qxd1+ Kxd1 Bxc5 Bd2 O-O a6 Nxa6 Bxa6 bxa6 Ne2 Bb7 b4 Bf2 Re1 e3 Bxe3 Bxe3 Nbc3 Rfd8+ Nd4 Rxd4+ Ke2 Rd2+ Kxe3 Rad8 b5 Ng4#
3343,RntH26Lq,False,1469960000000.0,1469960000000.0,60,krishchennai93,1567,yosi_ptmbf,1500,e4 c5 d3 Nc6 Nf3 Nf6 Nc3 e6 e5 Ng4 Nd2 Ngxe5 Qe2 d5 Nb5 a6 Na3 b5 Nf3 Bd6 Ng5 O-O Qh5 h6 Nf3 Qf6 d4 cxd4 Ng5 hxg5 Bxg5 Qg6 Be2 Qxh5 Bxh5 Bxa3 bxa3 d3 cxd3 Nxd3+ Kd2 Nxf2 Rhf1 Ne4+ Ke3 Nxg5 Bxf7+ Rxf7 Rxf7 Kxf7 Rf1+ Ke7 h4 Ne4 Kf4 Bd7 Kg4 Ne5+ Kh5 Rh8#
3344,xhwZTmXq,False,1490047691769.0,1490047987857.0,32,maanit98,1500,vic_mark,1496,h3 e5 f3 d5 a3 Nf6 h4 h6 Rh3 Bxh3 gxh3 Bd6 Bg2 O-O h5 Nxh5 f4 Nxf4 Bf3 Qh4+ Kf1 e4 Bh1 Nxh3 Nxh3 Qxh3+ Kf2 Bg3+ Kg1 Qh2+ Kf1 Qf2#
3345,YlvvHdr3,True,1491280000000.0,1491280000000.0,36,fandm-lancaster,1266,overhope,1854,d4 Nf6 Nf3 e5 Nxe5 Nc6 Bf4 Bb4+ c3 Bd6 Nxc6 dxc6 Bxd6 cxd6 Qd3 O-O e3 Ng4 Be2 Qh4 Bxg4 Bxg4 g3 Qh6 Nd2 Rae8 a4 Re6 Nc4 Rfe8 O-O Bf3 Rae1 Qh3 Nd2 Qg2#
3346,fYXWmMQo,True,1503360000000.0,1503360000000.0,65,rfabian,1460,spikyturtle,1386,e4 b6 Nf3 Bb7 Nc3 Nf6 Bc4 Nxe4 Nxe4 Bxe4 d3 Bb7 Ng5 e6 O-O Be7 Nxf7 Kxf7 Qh5+ g6 Qe5 Bf6 Qf4 Rf8 Qh6 Kg8 Bd2 Bg7 Qe3 Bxb2 Rab1 Bg7 Qh3 d5 Bb3 Qe8 Bh6 Nd7 Bxg7 Kxg7 c4 d4 Bd1 Nf6 f4 e5 f5 g5 Rb5 a6 Rb2 Qc6 Re2 h6 Re4 Nxe4 dxe4 Qxe4 f6+ Kg6 Bh5+ Kh7 Qd7+ Kh8 Qg7#
3347,c0vK9sas,True,1485371288798.0,1485371571724.0,38,ramin741,1742,khald,1602,e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 Qc2 Be7 O-O O-O d3 a6 Nh4 Nxe4 Nf5 Nf6 f4 d5 Bb3 Bxf5 fxe5 Bxd3 Qxd3 Ne4 Bxd5 Bc5+ Kh1 Nf2+ Rxf2 Bxf2 e6 fxe6 Bxe6+ Kh8 Qg6 Qd1#
